mean_skewness,mean_kurtosis,pca_components_95_var,max_categories,mean_categories,mean_entropy,correlation,confidence,support,value_below_thres,prop_below_thres,target
0.4127043481517681,-0.07713245007069514,4,19,9.0,1.3671664668266985,8.63103659686851,0.55,99.0,0.5188727000576707,0.6,0.3059573912992113
0.35051127846862834,-0.13053840066710198,4,19,9.333333333333334,1.3515741161176196,0.4883942899610656,0.5465116279069767,94.0,0.4545506840336778,0.5733333333333334,0.1932019007615955
0.4680735202815844,0.04840775081478976,4,16,8.833333333333334,1.3427538618665915,8.887300138925099,0.6944444444444444,100.0,0.5711746555441045,0.52,0.02649778914427736
0.41661507332956144,0.05682137829380307,4,17,8.666666666666666,1.3202015784413088,7.3639959959189225,0.6911764705882353,94.0,0.5497266887321836,0.5466666666666666,0.19847538576779966
0.13023299937546898,-0.44862740245619215,4,20,9.166666666666666,1.3321242999974932,2.063198105476436,0.5443786982248521,92.0,0.5101269556661151,0.5633333333333334,0.08371697622362184
0.4306213042739733,0.08217630238864804,4,18,9.666666666666666,1.3505764906280098,1.891077366755135,0.6152955324929847,92.0,0.5294589805931575,0.5233333333333333,0.13538707208420442
0.3264312205385598,-0.29689799765427427,4,17,9.166666666666666,1.3729604886338187,3.2946536507400888,0.6470588235294118,99.0,0.4471609372250416,0.49,0.1965883900948363
0.20521199788555808,-0.19915606512467787,4,19,9.5,1.3364698642063289,7.76669366095105,0.6690647482014388,93.0,0.5359267210872712,0.5366666666666666,0.20661316250408568
0.36058120983589037,-0.08863923780607075,4,19,8.833333333333334,1.3199376038577653,1.0207867755416205,0.0,0.0,0.48489975138780433,0.5433333333333333,0.16906570215455724
0.4121569199665578,-0.16244909785899275,4,18,9.0,1.3481870530798208,4.650030744004923,0.0,0.0,0.4456922506338888,0.5466666666666666,0.3310516617606542
0.3103818684086919,-0.06638241316253901,4,19,9.166666666666666,1.3598512038668706,0.4617141942600811,0.0,0.0,0.45333582423444974,0.5566666666666666,0.19973464909551553
0.2324676863032038,-0.2153081831871656,4,18,9.0,1.3214475934246188,1.9272648083623716,0.0,0.0,0.4732579506162863,0.5333333333333333,0.21007370533486813
0.40337700820490713,0.0016304263314200207,4,20,9.666666666666666,1.3373272843865616,8.943637281694045,0.6830985915492958,97.0,0.4538031278450133,0.5266666666666666,0.29443020942365483
0.394541150179025,0.269271611581981,4,20,9.666666666666666,1.4183268792434394,8.82849863741583,0.7202797202797203,103.0,0.5108399442945442,0.5233333333333333,0.2398962300607711
0.48014289615650124,0.15709680440508034,4,17,9.0,1.3387060839935987,0.3203951921672711,0.6026490066225165,91.0,0.4276510495367327,0.49666666666666665,0.23867339887931494
0.1894455265582365,-0.4050045726352677,4,20,9.333333333333334,1.3407852109107263,0.0480157674426141,0.6069204767834905,91.0,0.5936466549153756,0.5133333333333333,0.05026051637394535
0.24140709480312464,-0.310605781978865,4,19,9.166666666666666,1.4164409732081442,3.7749334353404214,0.6275862068965518,91.0,0.4874184049247174,0.5166666666666667,0.21185756308416887
0.36894186864129763,-0.1392516371853032,4,19,9.5,1.399651547659521,4.2142468280771626,0.0,0.0,0.4277473860111491,0.5566666666666666,0.25499874011124984
0.41766486989170826,0.189217103244622,4,20,9.166666666666666,1.339587867767148,4.243006749139666,0.5439560439560439,99.0,0.44229730101512715,0.6066666666666667,0.10988914937629873
0.39358627632397447,0.008841013586916802,4,19,9.166666666666666,1.325841650026872,1.9821690899160918,0.0,0.0,0.549552170316083,0.5266666666666666,0.12437111204697593
0.4052946367621056,0.024281579033982648,4,18,9.5,1.3545406076096083,2.3133704361551937,0.6413793103448275,93.0,0.41391293210245905,0.5166666666666667,0.2378911350328644
0.25675333169145564,-0.04002013297966944,4,18,9.166666666666666,1.3133315617685781,14.494037970088767,0.6713286713286714,96.0,0.525017846270398,0.5233333333333333,0.1192745737458466
0.3119370296529523,-0.15789316226992445,4,18,9.0,1.389251194081373,9.767134717726295,0.6776315789473685,103.0,0.4521426022652762,0.49333333333333335,0.22781002510101894
0.3922370904910597,0.1454134406961245,4,17,9.166666666666666,1.335187038656531,8.592739845993428,0.6474820143884892,90.0,0.49777828350471265,0.5366666666666666,0.19666635798717058
0.4641134543340515,-0.08922954354694801,4,18,8.833333333333334,1.344171630659089,8.400535328231697,0.6956521739130435,96.0,0.4301860694778802,0.54,0.2888355409515383
0.33716215005062233,0.0812609615492298,4,19,9.333333333333334,1.3720646814356154,11.801546981398921,0.6503496503496503,93.0,0.36966302339781265,0.5233333333333333,0.33093669087861355
0.17868628919435797,-0.22069941446266894,4,19,9.666666666666666,1.3968818153668368,3.285039968733144,0.6380982031666963,95.5,0.5111454349415913,0.5133333333333333,0.21906071877561806
0.42375812497470494,0.10659718117329153,4,19,8.666666666666666,1.3510248123656823,1.8749999999999982,0.0,0.0,0.5757095561316399,0.5333333333333333,0.10572819410875633
0.34709170881619367,0.15623685367973306,4,20,9.5,1.3359997774361345,2.569212935480701,0.0,0.0,0.4717949318655665,0.5366666666666666,0.12889664135547324
0.6048013297035881,0.491613949463074,4,20,9.5,1.4046287560824622,2.686323606287685,0.5325443786982249,90.0,0.5380616095813908,0.5633333333333334,0.029105705970409512
0.24944050695740744,-0.34189053373435074,4,18,9.0,1.3421943064719102,0.9944371164764582,0.0,0.0,0.5581405690260554,0.53,0.15123052248877855
0.496093515044085,0.14801962620365428,4,16,8.833333333333334,1.343856857305487,7.867483025314263,0.6923076923076923,108.0,0.5016851700131563,0.48,0.1123184121061861
0.29270377719581636,-0.2293894176517094,4,19,9.166666666666666,1.3514434279010992,12.839068566495051,0.6595744680851063,93.0,0.3952592524177565,0.53,0.32674943223358477
0.5001068301161309,0.36653803696910037,4,17,8.833333333333334,1.3381496286901322,13.36883821982276,0.6739130434782609,93.0,0.438547278084384,0.54,0.18253691275896966
0.3081127828458436,-0.2596680565926276,4,20,9.166666666666666,1.3283189695095199,8.31933025173468,0.6578947368421053,100.0,0.5065806297551801,0.49333333333333335,0.17388294571284812
0.3517919059678662,-0.11098821380471491,4,20,9.5,1.3450715013537546,10.725376502728208,0.6940298507462687,93.0,0.441918004685358,0.5533333333333333,0.24162319822778333
0.30112983418135325,-0.122426058787662,4,18,9.166666666666666,1.346413148534955,11.10895387788465,0.7111111111111111,96.0,0.5213198076370843,0.55,0.25023537030618437
0.2506802909075888,-0.28240516772079827,4,20,9.333333333333334,1.3560594681094225,3.5955631792226947,0.6527777777777778,94.0,0.5088652764027601,0.52,0.15820620559073206
0.4008564177729654,0.1925545478713936,4,19,9.5,1.3171047279083057,5.042838517414788,0.6733333333333333,101.0,0.4916302907365448,0.5,0.2540010762178208
0.3940563893316167,-0.019363030932940895,4,18,8.666666666666666,1.3725349268300737,2.062486089319483,0.6493506493506493,100.0,0.5784297584899466,0.4866666666666667,0.06919914953906836
0.36330779294548066,-0.1273692751352018,4,22,9.833333333333334,1.3831200038151508,1.1310311161501647,0.640656262505002,96.0,0.5381427402764579,0.51,0.18855815872478754
0.4304442780417294,-0.10712409269623857,4,18,9.166666666666666,1.347484251355693,8.04780674711888,0.5317919075144508,92.0,0.5810914395149589,0.5766666666666667,0.17569748160003806
0.3139111000184086,-0.3143597035763702,4,19,9.333333333333334,1.356953356399295,6.190881350077084,0.6642335766423357,91.0,0.49260285639630774,0.5433333333333333,0.14578191670390284
0.3536549235362993,-0.21875828987344903,4,19,9.333333333333334,1.3779447962740818,3.226675477164716,0.6363636363636364,98.0,0.5705425858726214,0.4866666666666667,0.12153840336188138
0.44377826074370136,0.09626475057463346,4,18,9.0,1.3481284154448916,2.4508580161742644,0.5476190476190477,92.0,0.4952181052587951,0.56,0.12432132754258945
0.24343051636925137,-0.2747861520879562,4,19,9.166666666666666,1.3684184576524991,6.908672750986296,0.6571428571428571,92.0,0.3989992420729148,0.5333333333333333,0.2853610804765342
0.38245454502793386,0.12838578729170402,4,20,9.333333333333334,1.3532236747424007,5.920519546806865,0.6338028169014085,90.0,0.4320484527266551,0.5266666666666666,0.2657725658489591
0.2908997822049772,-0.1161682402380605,4,19,9.333333333333334,1.4005009513990074,2.7638072855464157,0.6666666666666666,100.0,0.6044317542394307,0.5,0.028319016493212446
0.3459115385191809,0.018158110423430518,4,17,9.166666666666666,1.3710166954429004,3.496931330548027,0.6474820143884892,90.0,0.525589194694304,0.5366666666666666,0.1481413708788326
0.386658242265121,0.042988659388373485,4,20,9.333333333333334,1.338668386028129,7.296358796048401,0.6875,110.0,0.47082642014239373,0.4666666666666667,0.19646442899185768
0.3733954718921834,0.1962477241919064,4,15,8.666666666666666,1.3513291346042922,0.24490143562536648,0.0,0.0,0.5063253772194372,0.5366666666666666,0.18937045627109728
0.40575712924037344,-0.1250144222408166,4,19,9.0,1.3264577085771483,0.0,0.6488095238095238,109.0,0.6490089552506791,0.56,0.041778569700664514
0.4298301975792244,-0.03764080505616085,4,16,9.0,1.3191114086413323,4.135884770064699,0.0,0.0,0.5732485599939467,0.5333333333333333,0.09441967913964977
0.31180649850856085,0.05330810915601303,4,19,9.666666666666666,1.3603543843564303,11.651311103560754,0.6482758620689655,94.0,0.3603085667853962,0.5166666666666667,0.31843322421684345
0.35998139773688675,0.059871012104262045,4,18,9.5,1.3756633113802108,5.832317854175782,0.6171717171717171,91.5,0.5563417194678835,0.55,0.060599585979745685
0.5896366250197227,0.3796148987169132,4,19,9.166666666666666,1.320070970326534,0.87613126337553,0.0,0.0,0.43687889934893054,0.5033333333333333,0.1083874793538504
0.49384221773295955,0.22797597923114066,4,16,8.666666666666666,1.327443987662346,19.722303712167232,0.6314102564102564,94.5,0.414894441707931,0.52,0.21781285969507458
0.3241359426313986,-0.11677205170481342,4,20,9.5,1.3736865130135003,1.266113625782894,0.0,0.0,0.6035900668075874,0.5366666666666666,0.06769807131529337
0.36185465031037456,0.11065762350302744,4,20,9.5,1.3559815434721656,3.0387893570512503,0.0,0.0,0.48922168784876463,0.55,0.15929090246345656
0.22603963948971417,-0.33262537238691015,4,19,9.333333333333334,1.3890385946155197,5.259343744982729,0.6912751677852349,103.0,0.5728608968291613,0.5033333333333333,0.09769043316948678
0.32792108435114314,-0.182975480130099,4,20,9.333333333333334,1.3892307362298189,2.9307304143488655,0.0,0.0,0.49063717463666445,0.5466666666666666,0.15801219308516656
0.33108445937208586,-0.020803098946443277,4,20,9.166666666666666,1.3452707873174663,5.755972068600413,0.6739130434782609,93.0,0.5392315194262371,0.54,0.18375774871824513
0.4066167772528061,0.027489764732073763,4,17,9.166666666666666,1.32481845857528,3.7128856966779518,0.6594202898550725,91.0,0.5240457736519474,0.54,0.22942965865271392
0.4358765345839359,0.49991269506548697,4,19,9.166666666666666,1.3728990444965288,6.63967773657794,0.6602564102564102,103.0,0.481126762670761,0.48,0.12268490864670883
0.3948278735607326,0.48562240948595314,4,20,9.5,1.3377637605299924,9.89083526332223,0.7062937062937062,101.0,0.581837857314681,0.5233333333333333,0.10733507553694688
0.3832276347272545,0.02898789044197214,4,21,9.833333333333334,1.3994697131685003,0.9883878499475235,0.5644171779141104,92.0,0.5514820569419604,0.5433333333333333,0.1117771884032458
0.4374740114418118,0.10219867815474759,4,18,9.333333333333334,1.3453799142125902,2.949348880628987,0.6052631578947368,92.0,0.5014710282123007,0.49333333333333335,0.08144228447909718
0.30767414740125093,-0.32588994025483087,4,18,9.0,1.3431383805097095,10.405145984672508,0.6901408450704225,98.0,0.5177744715516347,0.5266666666666666,0.22312708970493667
0.32202904142151123,0.1636098422462371,4,20,9.333333333333334,1.3188960091852826,3.602215257051598,0.632258064516129,98.0,0.553201911260133,0.48333333333333334,0.061406644899930085
0.494446212739174,0.1652231890307122,4,19,9.333333333333334,1.370817740546651,4.073315873621295,0.6689655172413793,97.0,0.568336274450384,0.5166666666666667,0.09505659142273792
0.39071172894453415,0.004718765735968966,4,19,9.5,1.3518415617893582,3.9121120712152964,0.673469387755102,99.0,0.6069612087336926,0.51,0.12952824798536966
0.19188277214879318,-0.15939556629197082,4,19,9.666666666666666,1.356196067371404,8.245147168016862,0.6884057971014492,95.0,0.44319076083396,0.54,0.31948631701213287
0.5061711301119474,0.2760621307783546,4,18,9.166666666666666,1.3776241946441017,0.06218828371849213,0.5833333333333334,91.0,0.5425096837174377,0.48,0.15025927782638837
0.27520469514726487,-0.14288975199878717,4,17,9.166666666666666,1.3460310937304183,12.014626073603075,0.6710526315789473,102.0,0.47590052177034564,0.49333333333333335,0.15278910043696298
0.5351354942797466,0.5129763926239935,4,19,9.333333333333334,1.3538119509637994,0.13853274709039026,0.5833333333333334,91.0,0.49775451667856657,0.52,0.1910806555706494
0.43816925500054316,0.3371310140089875,4,22,9.666666666666666,1.3303445007165544,0.40895710998925316,0.569620253164557,90.0,0.51381773660673,0.5266666666666666,0.18577656646734897
0.3919922710011641,-0.062364530736009116,4,18,9.333333333333334,1.3490518229841026,9.350618237536587,0.7132867132867133,102.0,0.535690941979291,0.5233333333333333,0.16556512630267262
0.29800907110115327,-0.2558373497551564,4,20,9.666666666666666,1.3503225551612206,2.653520713927538,0.6222885394859917,93.0,0.4949765363642738,0.5233333333333333,0.19778609455589163
0.2963859261734014,-0.234168861148208,4,18,9.333333333333334,1.3619858977300912,11.505651829069977,0.7230769230769231,94.0,0.5363615514806315,0.5666666666666667,0.2954986262556718
0.4741947723424868,0.20351444493260917,4,18,9.333333333333334,1.355474593054698,2.7807234594085055,0.0,0.0,0.5206974969856698,0.54,0.1523084246549662
0.43649746543966894,0.024457958684525383,4,16,9.0,1.3466437030549188,0.566143094878728,0.5575757575757576,92.0,0.5718650273819045,0.55,0.021035319226661686
0.2806652095767791,-0.2641319321343494,4,17,9.166666666666666,1.323294683354784,9.645597377481048,0.6891891891891891,102.0,0.3861560709075223,0.5066666666666667,0.3246515687551938
0.44428894330096336,0.1167762339383015,4,18,9.166666666666666,1.3067995965595858,4.655987484270312,0.0,0.0,0.43422122017180165,0.55,0.26680672294000674
0.3464676002685446,-0.012256411019081703,4,20,10.0,1.3628648654360684,2.606872305795851,0.0,0.0,0.5697881192742582,0.5533333333333333,0.032443154621461856
0.37582286398454057,-0.19155025398089198,4,18,9.5,1.372627669325673,0.09750784593617781,0.65706340378198,98.5,0.5838271923659466,0.5166666666666667,0.023317558263192373
0.46569128596554626,-0.18663733232353863,4,19,9.5,1.3601686309925165,10.670325861837446,0.6713286713286714,96.0,0.4070003664007716,0.5233333333333333,0.30393191278946424
0.38616376907256256,0.008953679106770474,4,21,9.666666666666666,1.3920218035125147,2.8778147552544855,0.6480451936872309,96.5,0.4184223366400997,0.5466666666666666,0.28404973767935765
0.27198512387742646,-0.06854258609907526,4,20,9.166666666666666,1.3754868635224824,0.015874179299561655,0.5906432748538012,101.0,0.602413864324348,0.57,0.048855253967578394
0.45152094619712707,0.366206338488969,4,17,9.166666666666666,1.3345350216612586,4.5431098303980075,0.6597222222222222,95.0,0.529015307308573,0.52,0.09181126521787852
0.3972931452900083,-0.3535467744081724,4,17,9.0,1.3441380291211518,14.45819805194805,0.75,105.0,0.5044472749217618,0.5333333333333333,0.1929064854575343
0.3866312182771338,0.0037656870810216514,4,17,9.333333333333334,1.3632830990845404,2.050682588214565,0.0,0.0,0.4499983180890894,0.54,0.24046719581880582
0.4975769167673985,0.08868999673185085,4,20,9.333333333333334,1.3199515685827166,4.019308476027606,0.5535714285714286,93.0,0.5225698593878336,0.56,0.14851235754674408
0.37267538797293487,-0.11855881731841517,4,20,9.333333333333334,1.3451081824054272,2.5543463800122415,0.5439560439560439,99.0,0.6001665064813114,0.6066666666666667,0.07557446851294902
0.2577057309678271,-0.08748776146590809,4,18,9.333333333333334,1.3944629279309224,3.018168282038837,0.0,0.0,0.5131806831812109,0.56,0.1854582993606151
0.30511468003798303,-0.2052396086051767,4,20,9.5,1.3619882891041921,3.494628140535853,0.0,0.0,0.40149998396647846,0.5466666666666666,0.21823122545927753
0.44864851660801625,0.035161180880459275,4,20,9.666666666666666,1.3548332412882875,1.6054958606832166,0.5783132530120482,96.0,0.6024963579185739,0.5533333333333333,0.08417387035912716
0.4279587058885405,0.10057770727845461,4,18,8.833333333333334,1.3303346963667304,0.3575086668767723,0.0,0.0,0.5566509249944136,0.5333333333333333,0.126813795998163
0.412916126836636,-0.12146791809340862,4,19,9.333333333333334,1.3499495893515725,1.959336976603668,0.0,0.0,0.6393728032602561,0.5366666666666666,0.04196976625875237
0.3321388287189093,0.0981836200447962,4,19,9.166666666666666,1.3218018433348517,8.00191898895604,0.0,0.0,0.38398875835612406,0.54,0.35598897656727685
0.44287791518098574,0.16883805673472885,4,18,9.5,1.3065850604829097,5.4630081377452635,0.6620689655172414,96.0,0.42425809919068036,0.5166666666666667,0.2367929120316039
0.35355495571936846,-0.12803842821309552,4,20,9.333333333333334,1.346643209019632,2.7179304692891604,0.5802469135802469,94.0,0.47458908180682446,0.46,0.03152513839079796
0.4078050782244015,-0.12803089093502562,4,20,9.166666666666666,1.3332287756695378,15.11762040661215,0.7299270072992701,100.0,0.48160780520832974,0.5433333333333333,0.29378216638084625
0.2973281914764,-0.021715823631298925,4,18,9.0,1.3671482088162303,7.107341585642628,0.6490066225165563,98.0,0.42403644918436983,0.49666666666666665,0.31053888634725163
0.4210870934694303,0.07695588263338404,4,16,8.833333333333334,1.3670978587866862,1.8053209459459478,0.6418918918918919,95.0,0.5017513161932524,0.5066666666666667,0.20945759867721236
0.4407860945642018,-0.13614895616438294,4,16,8.833333333333334,1.3712390707031512,3.2943865462780497,0.647887323943662,92.0,0.6097597187593289,0.5266666666666666,0.10953495273082992
0.2512338100209624,-0.23453385190981035,4,19,9.0,1.349837923892988,5.995171132824584,0.6376287970025425,95.0,0.5104125566717648,0.53,0.22098828298251016
0.5074771761316378,0.19738147591532063,4,20,9.5,1.3669174324006337,3.2292359070050556,0.6521739130434783,90.0,0.42425780077904435,0.54,0.1749069878270661
0.16945152858999718,-0.27437416317371266,4,17,9.0,1.3022388596437071,0.01005892659556831,0.0,0.0,0.5713809886676797,0.49666666666666665,0.030518931072130218
0.20321570277225282,-0.45328125230829663,4,18,9.333333333333334,1.3413953309045292,0.810763664090187,0.61467195225157,92.0,0.609619331134786,0.5233333333333333,0.026540189195676356
0.3332795117775149,-0.15417968566402385,4,17,9.0,1.3454205083677753,18.745801800188072,0.7372262773722628,101.0,0.41982276904221966,0.5433333333333333,0.2889887765333042
0.2596789005544511,-0.3287752105366557,4,16,8.666666666666666,1.3161136293553442,10.15073444152249,0.676056338028169,96.0,0.382099353721332,0.5266666666666666,0.38285865304905436
0.4115368662028069,-0.04633993847950557,4,16,8.666666666666666,1.3506921214671606,1.5638192823146266,0.0,0.0,0.4769533495099533,0.5533333333333333,0.15224334911480975
0.501953753859036,0.3706110028471167,4,17,9.0,1.3339186104201797,5.426349436012524,0.6642857142857143,93.0,0.6124584954974241,0.5333333333333333,0.03573832197247062
0.32963389088018236,-0.14996891235770848,4,18,9.166666666666666,1.3264629809410171,1.7400838265443863,0.6428571428571429,99.0,0.5644911340415777,0.4866666666666667,0.19355120253264346
0.5562307347494988,0.3282967541323093,4,18,9.0,1.3682170796611057,10.95252403846154,0.7564102564102564,118.0,0.6093448559089342,0.48,0.10565992496191023
0.3056055145166335,-0.16026241278200204,4,19,9.166666666666666,1.3552857149534152,8.365425830683506,0.6503496503496503,93.0,0.5088727050535203,0.5233333333333333,0.18346643298573562
0.2795773257105444,-0.2476036611655421,4,18,9.333333333333334,1.3716395771221659,3.217781360425562,0.6567369799900628,97.5,0.6751296679674742,0.5633333333333334,0.015745303050344273
0.26932142790851143,-0.26609740428599715,4,21,9.833333333333334,1.3538061580137608,5.9107015510786205,0.676056338028169,96.0,0.49112680006048726,0.5266666666666666,0.2610929566826754
0.3102337919592055,-0.0511967262228783,4,19,9.166666666666666,1.3617602595748135,0.05511919525974922,0.6,90.0,0.5699554070378096,0.5,0.12892484531496162
0.24884337703678272,-0.19657267551155555,4,19,9.666666666666666,1.376809912777649,16.752137720525074,0.7450980392156863,114.0,0.46059746070286534,0.49,0.2902688263077833
0.31415028277975343,-0.14487184719267687,4,18,9.666666666666666,1.3527995307116862,2.7807234594085055,0.0,0.0,0.46888309041497145,0.54,0.15668891486866332
0.29221147567034955,-0.16818667881025184,4,18,9.333333333333334,1.3041656485350812,0.8435755926723422,0.0,0.0,0.47980209953228137,0.55,0.0017677836750092935
0.37740116141172164,0.23673992047158632,4,18,8.5,1.3228578584644861,8.585164835164834,0.6736111111111112,97.0,0.4599303325921262,0.52,0.3176673613389402
0.4871655924409121,0.11982802154621641,4,21,10.0,1.3744666235630312,7.204260103602715,0.6838235294117647,93.0,0.5119958482781659,0.5466666666666666,0.25186184308026527
0.3497612957104562,0.20703426523040086,4,21,9.333333333333334,1.3770313518871502,7.039872222494731,0.6578947368421053,100.0,0.47527711030115166,0.49333333333333335,0.19598268177687467
0.24166795070717811,0.019783598052501628,4,20,9.666666666666666,1.369464544123044,3.6590629130546786,0.6164383561643836,90.0,0.52295889253767,0.5133333333333333,0.07082102300016835
0.39607611141209387,0.06005913781955807,4,20,9.5,1.3661805650321,1.3272994274090357,0.6530612244897959,96.0,0.5573955885265681,0.51,0.12711113039181499
0.3806711199064775,-0.06884478048762943,4,18,9.166666666666666,1.3435207993792828,3.2089773911394732,0.6558441558441559,101.0,0.5578249571998735,0.4866666666666667,0.05296342567913226
0.49551200106105087,0.17469467912855785,4,17,8.833333333333334,1.3315164026870494,9.935709958276057,0.6624203821656051,104.0,0.45196813212722764,0.4766666666666667,0.15347422308537972
0.35709567027018235,0.10698646299084325,4,21,9.333333333333334,1.3810738844176909,5.995171132824584,0.6376287970025425,95.0,0.6034073420235412,0.53,0.02119250562355124
0.38991745687676,-0.1326962327259127,4,18,9.166666666666666,1.3461704443343712,5.984564610955427,0.6618705035971223,92.0,0.42770757040097435,0.5366666666666666,0.23624459843398032
0.1913866036525165,-0.04600716956350659,4,19,9.166666666666666,1.3283919543402167,5.528111658505399,0.6689655172413793,97.0,0.6331536480205759,0.5166666666666667,0.08488282296887717
0.3554070308662042,0.06419328849067707,4,16,9.166666666666666,1.330649808893553,5.704329501946374,0.0,0.0,0.47718971154567047,0.5433333333333333,0.09256476120646517
0.3678652805147336,0.05286201210737407,4,19,8.833333333333334,1.343331142867469,1.631900737277468,0.0,0.0,0.4849255462781248,0.5,0.17482872025604645
0.39297492153172214,0.03072403014195635,4,20,9.166666666666666,1.347547667986148,1.3983163817222892,0.0,0.0,0.4424544479086014,0.53,0.21535577360075636
0.5372870208713588,0.2790152418285097,4,20,9.333333333333334,1.3267494742551889,2.5037616391186304,0.0,0.0,0.4492572083651126,0.54,0.1775527206781169
0.47667906184555364,0.4052260761455565,4,19,9.0,1.3587603904633696,7.506926131060124,0.7054794520547946,103.0,0.4943813943778232,0.5133333333333333,0.23673962174733448
0.5112120613420528,-0.016004433153835707,4,18,9.0,1.3654897029987614,6.10542939569098,0.6183197514744946,91.5,0.5060085223249394,0.5566666666666666,0.17815266575725708
0.4722352489320894,0.11120275685059622,4,21,9.166666666666666,1.3115637927402324,6.616280732668381,0.6689655172413793,97.0,0.4518452384717246,0.5166666666666667,0.2236040572452535
0.47524951227887424,0.10340184227566462,4,18,8.833333333333334,1.3665968221432214,5.853253742638833,0.6691176470588235,91.0,0.5087935872238291,0.5466666666666666,0.14929314730996524
0.3211595995192023,-0.06826509514974477,4,20,9.333333333333334,1.362120466349938,2.833710529084896,0.0,0.0,0.4439020432534179,0.53,0.25001773726082005
0.38979504195078996,-0.22629141056559077,4,16,8.833333333333334,1.3676729088204327,1.583122275605318,0.6305732484076433,99.0,0.5430613860548656,0.4766666666666667,0.14050232398283613
0.3833238049920399,0.06937322300402671,4,20,9.666666666666666,1.4203995691203353,4.174605200063262,0.656934306569343,90.0,0.5458699494535025,0.5433333333333333,0.12279682902833133
0.4068236270470067,0.132202126014916,4,19,9.333333333333334,1.3344274128045905,0.0,0.5870967741935483,91.0,0.595134071541129,0.5166666666666667,0.027425305957493484
0.3015761961503353,0.039667138240552346,4,18,9.333333333333334,1.385410792253663,8.035886668512937,0.6834532374100719,95.0,0.5437779957553789,0.5366666666666666,0.1624300592800476
0.5321994622976586,0.12254566923277632,4,16,8.333333333333334,1.3314356818581576,8.79144531469598,0.6598639455782312,97.0,0.46581309898385753,0.51,0.23463937394457263
0.5036988731643203,0.12670876046485124,4,18,9.666666666666666,1.3438459587310938,4.009832053337838,0.6089490674318507,90.5,0.5482882891213648,0.5466666666666666,0.030423127040343556
0.39811897796073,0.07906641111431656,4,18,8.666666666666666,1.3382531235184338,3.553205022902713,0.6666666666666666,94.0,0.6593933994719764,0.53,0.05300220411214196
